sigma,topology,n_cows,trial,mean_transitions_e,mean_transitions_r,mean_time_e,mean_time_r,prop_e,prop_r,prop_s
0.0030612244897959186,full,2,18,366.5,365.5,84.34084507042253,84.2542372881356,0.3459,0.2397,0.4144
0.0030612244897959186,full,2,19,353.0,352.5,89.17611940298508,89.16716417910447,0.33021666666666666,0.2526333333333333,0.41715
0.0030612244897959186,full,2,20,365.0,365.0,83.13888888888889,83.04444444444445,0.3067,0.2799333333333333,0.41336666666666666
0.0030612244897959186,full,2,21,361.0,361.0,83.09722222222223,83.0,0.3116333333333333,0.2765333333333333,0.41183333333333333
0.0030612244897959186,full,2,22,411.0,410.0,73.07073170731708,73.0,0.3113,0.328,0.3607
0.0030612244897959186,full,2,23,402.5,402.0,69.88785046728972,69.84813084112149,0.32484999999999997,0.27993333333333337,0.39521666666666666
0.0030612244897959186,full,2,24,357.0,356.5,83.99157303370787,83.91011235955057,0.32371666666666665,0.27018333333333333,0.4061
0.0030612244897959186,full,2,25,375.0,374.0,79.98395721925134,79.98391420911528,0.3331,0.26945,0.39744999999999997
0.0030612244897959186,full,2,26,372.0,371.5,85.19373219373219,85.13960113960114,0.3516,0.24085,0.40754999999999997
0.0030612244897959186,full,2,27,365.0,365.0,82.0934065934066,82.0,0.28859999999999997,0.27985,0.43155
0.0030612244897959186,full,2,28,391.5,391.5,73.08068459657702,73.02933985330074,0.32333333333333336,0.28123333333333334,0.39543333333333336
0.0030612244897959186,full,2,29,389.0,388.5,91.04878048780488,90.9298780487805,0.29233333333333333,0.26895,0.43871666666666664
0.0030612244897959186,full,2,30,393.5,393.5,74.24069478908189,74.18610421836229,0.31451666666666667,0.2962,0.3892833333333333
0.0030612244897959186,full,2,31,402.0,402.0,74.37810945273633,74.31343283582089,0.32028333333333336,0.2921666666666667,0.38754999999999995
0.0030612244897959186,full,2,32,375.0,374.0,80.0,79.96246648793566,0.34631666666666666,0.24558333333333335,0.4081
0.0030612244897959186,full,2,33,365.5,365.0,90.45317220543807,90.34242424242424,0.3192166666666667,0.27193333333333336,0.40885000000000005
0.0030612244897959186,full,2,34,346.5,345.5,82.02191780821917,82.0,0.3556,0.24445,0.39995
0.0030612244897959186,full,2,35,352.0,351.5,90.61818181818182,90.52121212121212,0.3154166666666667,0.26138333333333336,0.4232
0.0030612244897959186,full,2,36,404.0,403.5,74.49751243781094,74.49376558603491,0.33565,0.2914833333333333,0.3728666666666667
0.0030612244897959186,full,2,37,401.5,400.5,79.6622340425532,79.58933333333333,0.34450000000000003,0.29764999999999997,0.35785
0.0030612244897959186,full,2,38,400.5,400.0,72.5181598062954,72.44174757281553,0.3212,0.28428333333333333,0.3945166666666666
0.0030612244897959186,full,2,39,405.0,404.5,74.0569306930693,74.0,0.3380666666666667,0.3085,0.3534333333333334
0.0030612244897959186,full,2,40,374.5,374.0,75.18090452261306,75.10301507537689,0.3312333333333333,0.26403333333333334,0.40473333333333333
0.0030612244897959186,full,2,41,371.5,371.0,87.01162790697674,86.8862973760933,0.2923,0.27043333333333336,0.4372666666666667
0.0030612244897959186,full,2,42,396.5,396.5,78.82058047493403,78.82058047493403,0.3510666666666667,0.28141666666666665,0.36751666666666666
0.0030612244897959186,full,2,43,384.5,384.0,78.0234375,77.9295039164491,0.30948333333333333,0.27016666666666667,0.42035
0.0030612244897959186,full,2,44,366.5,366.0,87.20408163265306,87.20175438596492,0.2825,0.27355,0.44394999999999996
0.0030612244897959186,full,2,45,392.5,392.0,81.42506811989101,81.33787465940054,0.3297833333333333,0.28956666666666664,0.38065
0.0030612244897959186,full,2,46,416.5,416.0,72.0264423076923,71.99759036144579,0.32986666666666664,0.3050833333333333,0.36505
0.0030612244897959186,full,2,47,357.0,356.0,84.06179775280899,84.0,0.29510000000000003,0.28481666666666666,0.42008333333333336
0.0030612244897959186,full,2,48,428.0,428.0,70.10304449648712,70.04449648711943,0.34643333333333337,0.30184999999999995,0.3517166666666667
0.0030612244897959186,full,2,49,403.5,403.0,74.43034825870647,74.363184079602,0.3524333333333333,0.2623833333333333,0.3851833333333333
0.004081632653061225,full,2,0,394.5,394.0,76.74102564102564,76.64615384615385,0.3130833333333333,0.29756666666666665,0.38935
0.004081632653061225,full,2,1,400.0,399.0,75.0827067669173,75.01256281407035,0.34673333333333334,0.3060166666666667,0.34725
0.004081632653061225,full,2,2,379.5,378.5,79.10317460317461,79.07692307692308,0.34213333333333334,0.26358333333333334,0.3942833333333333
0.004081632653061225,full,2,3,353.5,353.5,84.74220963172804,84.65722379603399,0.31515000000000004,0.27308333333333334,0.41176666666666667
0.004081632653061225,full,2,4,382.5,382.5,83.9494382022472,83.94662921348315,0.36641666666666667,0.2937166666666667,0.33986666666666665
0.004081632653061225,full,2,5,385.0,384.5,75.20854271356784,75.15869017632242,0.32548333333333335,0.2944333333333333,0.38008333333333333
0.004081632653061225,full,2,6,356.5,355.5,79.15873015873017,79.13527851458886,0.3324,0.26971666666666666,0.39788333333333337
0.004081632653061225,full,2,7,406.5,406.0,75.89086294416244,75.85532994923858,0.3439,0.28413333333333335,0.37196666666666667
0.004081632653061225,full,2,8,410.5,410.5,77.88541666666667,77.828125,0.31588333333333335,0.31315000000000004,0.37096666666666667
0.004081632653061225,full,2,9,393.0,392.5,71.66028708133972,71.61151079136691,0.3283,0.28774999999999995,0.38395
0.004081632653061225,full,2,10,367.5,367.0,84.14606741573034,84.04788732394366,0.31593333333333334,0.27235,0.4117166666666666
0.004081632653061225,full,2,11,389.0,388.5,77.10309278350516,77.10335917312662,0.36595,0.28908333333333336,0.34496666666666664
0.004081632653061225,full,2,12,421.5,421.0,71.79616306954436,71.71462829736211,0.3043,0.30895,0.38675000000000004
0.004081632653061225,full,2,13,405.0,404.5,74.33002481389578,74.2636815920398,0.3239,0.3099,0.36619999999999997
0.004081632653061225,full,2,14,416.0,416.0,72.06506024096386,72.0,0.32986666666666664,0.30506666666666665,0.36506666666666665
0.004081632653061225,full,2,15,405.5,405.0,73.95802469135802,73.94554455445545,0.3493833333333334,0.29895000000000005,0.3516666666666667
0.004081632653061225,full,2,16,401.5,401.0,71.15676959619952,71.07380952380953,0.29635,0.2789166666666667,0.4247333333333333
0.004081632653061225,full,2,17,397.5,397.0,83.16388888888889,83.0724233983287,0.30005,0.2860666666666667,0.4138833333333333
0.004081632653061225,full,2,18,407.5,407.0,73.17359413202934,73.11735941320293,0.36125,0.30528333333333335,0.3334666666666667
0.004081632653061225,full,2,19,405.5,404.5,73.90864197530864,73.9009900990099,0.355,0.2824333333333333,0.36256666666666665
0.004081632653061225,full,2,20,389.0,388.0,79.63031914893617,79.61866666666667,0.36341666666666667,0.27521666666666667,0.36136666666666667
0.004081632653061225,full,2,21,404.5,404.0,80.99186991869918,80.92140921409214,0.3388,0.30274999999999996,0.35845000000000005
0.004081632653061225,full,2,22,368.0,367.0,82.62707182320442,82.61218836565097,0.34301666666666664,0.23758333333333334,0.4194
0.004081632653061225,full,2,23,407.0,406.5,73.61822660098522,73.56650246305419,0.32881666666666665,0.30288333333333334,0.36829999999999996
